,1,2,3,4,5,6,7,8,9
333,(0.034598661879902466+0j),(0.026423753220527903+0j),(-0.005157398962391234+0j),(0.0124331607608814+0j),(-0.01649027605560735+0j),(-0.0006807653328489761+0j),(-0.033417551801631216+0j),(0.04015605386044566+0j),(-0.02397221755923758+0j)
334,(0.028500550034839228+0j),(-0.03185908739420748+0j),(0.03604616532802032+0j),(0.03374228794896731+0j),(-0.05729056428825846+0j),(-0.001261971842089538+0j),(0.01930062606921526+0j),(0.014781751595302949+0j),(0.0707400875120892+0j)
335,(0.11150487895757061+0j),(-0.17480473314153336+0j),(-0.022626968057900567+0j),(-0.019094007784602594+0j),(-0.14889918249496292+0j),(-0.03601424917311343+0j),(0.19446032124433696+0j),(0.22642883597220703+0j),(-0.021213332079031387+0j)
336,(-0.03440601867430805+0j),(-0.02148313677784166+0j),(0.01047616530532245+0j),(0.028451744214360933+0j),(-0.0018163029697168531+0j),(0.021741021745629686+0j),(-0.008788958798785253+0j),(0.009170109466593693+0j),(0.03205892989955561+0j)
337,(-0.139955890663189+0j),(-0.004553978404349561+0j),(0.12223571436971811+0j),(-0.05345983597532905+0j),(0.022083394109613082+0j),(-0.09748762474443158+0j),(0.029166494212225842+0j),(0.03828788932187242+0j),(-0.018634094587444267+0j)
338,(0.040353026071727256+0j),(-0.006023107439921302+0j),(0.13878524072516069+0j),(-0.0671362249457102+0j),(-0.055096077488257955+0j),(-0.1337914024834918+0j),(0.09269697343082617+0j),(-0.07272095278368472+0j),(0.07174045398981507+0j)
339,(0.08943499593721682+0j),(0.019137897091094317+0j),(0.02128587356693288+0j),(0.018244176057683827+0j),(-0.13143211207219194+0j),(0.05607675650342633+0j),(-0.011515412743437009+0j),(0.09423899887970376+0j),(-0.0427064455238498+0j)
340,(-0.08167055851437435+0j),(0.05475198049780932+0j),(0.042328464936923514+0j),(-0.12696808831442907+0j),(0.16947043566813105+0j),(-0.04032440382680011+0j),(-0.05952005985114375+0j),(0.037296223436106626+0j),(-0.07281387726533811+0j)
341,(-0.024191802214622186+0j),(0.039366128486301166+0j),(0.0004677983093007664+0j),(-0.027338685021316526+0j),(-0.11452579463272052+0j),(0.003946845907822584+0j),(0.008293548446044671+0j),(0.03928032612163927+0j),(-0.0390989527029089+0j)
342,(-0.008360840306509291+0j),(0.024102119578842635+0j),(0.026942392380219258+0j),(0.007276607448122241+0j),(0.049993236084792586+0j),(-0.01798102608280144+0j),(0.01056264796077572+0j),(0.02580480103882547+0j),(-0.007965070640845113+0j)
343,(0.03489691386857838+0j),(-0.0741457828545768+0j),(-0.016648346909239345+0j),(0.05231017493810279+0j),(-0.04131734937522825+0j),(-0.002428253906012049+0j),(0.050728942333947744+0j),(0.017367296187960575+0j),(-0.05284160201513761+0j)
344,(0.045306470160934885+0j),(-0.01065536897927334+0j),(0.039487399966290415+0j),(0.07035708686790537+0j),(-0.024212589772558076+0j),(0.02538801243610819+0j),(-0.005563172979172186+0j),(-0.0026069849285802163+0j),(-0.025685822271019555+0j)
345,(0.09565327139181416+0j),(0.021797354914687556+0j),(-0.015429964720119456+0j),(-0.0007964701483173+0j),(-0.06439444152119671+0j),(0.08198531386685082+0j),(0.07422958356401446+0j),(0.025405008563064015+0j),(-0.08562146143592672+0j)
346,(-0.07811532610406798+0j),(0.08224904345200748+0j),(-0.09668856464919685+0j),(-0.11927809842570046+0j),(0.08278552254467235+0j),(-0.1535979419456752+0j),(-0.14523634356711285+0j),(-0.0383167809696311+0j),(-0.06829246088323307+0j)
347,(-0.11300266141257058+0j),(0.08798922820887967+0j),(-0.04542726257785288+0j),(-0.06180875890936439+0j),(0.018611575640718293+0j),(-0.06108547569256933+0j),(-0.11098074134423533+0j),(-0.048866601906909495+0j),(0.01708305824292831+0j)
348,(-0.0252444194602613+0j),(0.0017988326759889397+0j),(0.021980487073425755+0j),(-0.005287826341293839+0j),(-0.010760947853153001+0j),(0.01947424014260259+0j),(-0.014804862121241203+0j),(0.03247782284265229+0j),(-0.00020476589226772703+0j)
349,(-0.030176809765342413+0j),(0.015221050913298494+0j),(0.047735650346463224+0j),(0.008011463685161662+0j),(-0.04456665561660669+0j),(-0.0033549450587140226+0j),(-0.0009402491948667276+0j),(-0.08664622131476511+0j),(0.0028180335902576407+0j)
350,(-0.0026753573615133116+0j),(-0.04803745806885153+0j),(0.011051763415240431+0j),(-0.034530854102638654+0j),(-0.025858444850914226+0j),(-0.10434868083865213+0j),(0.09330819286135306+0j),(-0.10511667545486648+0j),(-0.04315924187816531+0j)
351,(-0.08224889035466763+0j),(-0.023635043625990202+0j),(0.008863000581314676+0j),(0.006513266311999707+0j),(0.018030514014352808+0j),(-0.005869551672211313+0j),(-0.0015043376508836318+0j),(-0.015229342445689204+0j),(0.05103934949746994+0j)
352,(0.027751231822142012+0j),(-0.05246171047012325+0j),(-0.05409798448026498+0j),(0.019799942434582902+0j),(-0.030158261966160768+0j),(0.004341969876214381+0j),(0.04836419667135983+0j),(0.00043079916519041944+0j),(-0.022018079936941076+0j)
353,(0.0363431201675526+0j),(-0.00366526125433549+0j),(-0.001140702036841446+0j),(-0.041867024048617515+0j),(-0.0924860154064123+0j),(0.0619630373728178+0j),(-0.001493420555807867+0j),(0.03125445250234366+0j),(-0.07148611834743321+0j)
354,(0.057509459128031334+0j),(0.01626448666797655+0j),(-0.04389896425596939+0j),(0.007821956725305477+0j),(-0.06173605688359404+0j),(0.006339282609093729+0j),(0.007754544443988366+0j),(-0.046479846291416244+0j),(-0.0790750641069193+0j)
355,(0.07787150597174416+0j),(-0.01155353093356281+0j),(-0.022815092460420242+0j),(0.035986254080354524+0j),(0.01585529270500568+0j),(-0.03297355414315566+0j),(0.03697165804236846+0j),(0.0548578537902707+0j),(-0.047257402675913295+0j)
356,(0.010249540839681121+0j),(-0.0022767758497273466+0j),(-0.013432218522838584+0j),(0.026137613181408764+0j),(0.005890524675958124+0j),(0.03976394644347665+0j),(-0.008174824302017146+0j),(0.05403440669058754+0j),(-0.013167510595150811+0j)
357,(0.0595589106385443+0j),(0.02259426494951829+0j),(-0.0466201892161498+0j),(-0.015384749622288883+0j),(0.017662078714744928+0j),(-0.017185752252949497+0j),(0.040025270877181204+0j),(8.381070772032108e-06+0j),(-0.009508815667656174+0j)
358,(-0.06851335696767834+0j),(0.015264044337889388+0j),(-0.03958671096824566+0j),(-0.0905945119136567+0j),(-0.03921061414692089+0j),(-0.05034276259777862+0j),(-0.025777945973749997+0j),(0.08389106400342569+0j),(0.025672168377980524+0j)
359,(-0.09299776312158697+0j),(0.11116607949959413+0j),(0.027760235483838498+0j),(-0.06608960109385406+0j),(-0.04395510233980234+0j),(-0.009575530262500022+0j),(-0.1474416507084074+0j),(-0.004976738516197825+0j),(-0.08104770321195298+0j)
360,(0.034463024483703905+0j),(-0.001931831788033788+0j),(-0.0178705648802795+0j),(0.001317552755297984+0j),(-0.006189245714589487+0j),(-0.003359987518996315+0j),(0.02159824409355735+0j),(0.0026398176492087176+0j),(-0.022478418445479913+0j)
361,(0.03149055688697076+0j),(0.03572977057992884+0j),(0.023552903915908294+0j),(-0.036408087089828935+0j),(0.019310192788181524+0j),(0.02539179930739854+0j),(-0.029469701380985334+0j),(0.0648000027949255+0j),(-0.022464465725804437+0j)
362,(0.024946407450542756+0j),(-0.032969595334138894+0j),(-0.08133335566195454+0j),(0.04153496418770406+0j),(-0.006450303439807966+0j),(0.01630354186689777+0j),(0.05272039558223659+0j),(0.05028869629168951+0j),(-0.05962656088524368+0j)
363,(0.005705597554570744+0j),(0.014605902429554935+0j),(-0.009595721240751247+0j),(-0.0048879692394138115+0j),(0.005391429981342627+0j),(0.0369772100317898+0j),(0.009503007413863404+0j),(0.0352901389699399+0j),(-0.051745574274667715+0j)
364,(-0.08346148581284811+0j),(0.07466125277904095+0j),(0.07655315076993437+0j),(-0.02636720768067448+0j),(-0.03592437054670104+0j),(-0.018310484273170207+0j),(-0.1009677044518744+0j),(0.03856810499371416+0j),(0.044591693956556606+0j)
365,(-0.06187157350133604+0j),(-0.0066330999072583205+0j),(0.047771185085958415+0j),(-0.02611153428895128+0j),(-0.05878657754666302+0j),(0.008346630635620175+0j),(-0.017061476239632344+0j),(0.03267252058362062+0j),(0.012519694973736242+0j)
366,(-0.016195344877717413+0j),(-0.010956357287868465+0j),(-0.006751247054279964+0j),(0.0021260281955257873+0j),(-0.0009702326160839789+0j),(-0.003568224965999731+0j),(0.013654842739818035+0j),(0.04140183403461057+0j),(-0.01679350013141234+0j)
367,(-0.032112160377328024+0j),(-0.0022640073947978252+0j),(-0.007416156315355039+0j),(-0.0630742374805691+0j),(0.008060836438405954+0j),(0.020902358112728496+0j),(0.06245545941012691+0j),(0.04572795629066024+0j),(0.0033225417698509265+0j)
368,(-0.040434163463582286+0j),(-0.00948091360133874+0j),(-0.01559944654935237+0j),(-0.027113020191030877+0j),(-0.008563156523385006+0j),(-0.014939029643285948+0j),(-0.007093944939498422+0j),(0.013521603058753138+0j),(0.032926342924653546+0j)
369,(0.008255172324629769+0j),(-0.003286320305141166+0j),(0.011001068290213916+0j),(-0.0029646116104586253+0j),(-0.02329932598836128+0j),(0.015155784523404955+0j),(-0.012193901793579777+0j),(0.013048675398483743+0j),(-0.009588043269763957+0j)
370,(-0.08245540888941764+0j),(0.0014350858639771617+0j),(-0.03030321404548815+0j),(-0.08319013778767197+0j),(-0.01858412913677085+0j),(-0.010971397261054661+0j),(-0.008153208321764555+0j),(-0.021792515056208266+0j),(0.06935368735446858+0j)
371,(-0.019372855812690052+0j),(0.008948996817307662+0j),(0.03115556355573835+0j),(-0.017550443399310243+0j),(-0.022711142988046953+0j),(0.04188467675569176+0j),(0.010578350516174439+0j),(0.017872490956853466+0j),(0.009254134379735643+0j)
372,(-0.041459636367420866+0j),(-0.028138283542910154+0j),(0.007816280575674149+0j),(0.010478071556447721+0j),(-0.014180283021945307+0j),(0.015454288160109422+0j),(-0.010632208671483402+0j),(-0.02056693087183862+0j),(0.021607181895523433+0j)
373,(-0.013215900207582319+0j),(0.018765967565301262+0j),(0.02688440738468532+0j),(0.002759094213802843+0j),(-0.007936009727237802+0j),(0.028238069217109668+0j),(-0.03584935401177093+0j),(0.05430943347468655+0j),(-0.023137444240535838+0j)
374,(-0.003528466978664843+0j),(-0.01868670939192446+0j),(0.0054824036102178+0j),(0.013785007855149686+0j),(0.017786622212207177+0j),(0.0011578286681984357+0j),(0.04293097346742848+0j),(0.038497367429440287+0j),(-0.00042499051522228544+0j)
375,(0.005831886375438797+0j),(-0.0003017238065350003+0j),(0.012718285189025371+0j),(0.004107893749086303+0j),(-0.022222172483608714+0j),(0.014040347616458611+0j),(0.01463428310406377+0j),(-7.754800874186269e-05+0j),(-0.00498918066731065+0j)
376,(0.03028210304376401+0j),(-0.01657100290339041+0j),(-0.020709532568570308+0j),(0.006104919104845888+0j),(0.0032905764171833785+0j),(0.002680372436596775+0j),(0.01594246347671897+0j),(0.0013341077424046794+0j),(-0.03502989708343494+0j)
377,(-0.00924053032355636+0j),(0.001741330469940995+0j),(0.0045944686429835605+0j),(-0.01447699002047198+0j),(-0.004715241428078755+0j),(0.0031478368480995773+0j),(-0.017451778246090954+0j),(0.009506011973531701+0j),(-0.009147572408128305+0j)
378,(-0.01785319993566945+0j),(-0.0037214635729762406+0j),(-0.02281728059799728+0j),(-0.013090773503350606+0j),(-0.01728872779015975+0j),(-0.0026871031813417096+0j),(0.0006137704482773598+0j),(0.013456820602184134+0j),(0.01240625154298905+0j)
379,(0.051027175566658645+0j),(-0.03407460555746845+0j),(0.010293448421672851+0j),(0.05873639770691097+0j),(-0.019407715853366217+0j),(0.01097322733141899+0j),(-0.010054061391986665+0j),(0.026172519011276138+0j),(-0.03726727755765912+0j)
380,(0.008475810197007591+0j),(-0.002347740375446251+0j),(0.026854845503344844+0j),(0.05128109662458226+0j),(0.010011028357924773+0j),(0.019002518351267678+0j),(0.006796178760323225+0j),(0.010683183360902054+0j),(-0.035684326770319685+0j)
381,(-0.024816858366302964+0j),(-0.002566854914246823+0j),(-0.020951161336463173+0j),(-0.013968475788494973+0j),(0.012001624121894513+0j),(0.00258484339327413+0j),(0.004183962278310496+0j),(0.017948554154230367+0j),(0.0051755613131840095+0j)
382,(-0.029839214508419573+0j),(0.00949978862399322+0j),(0.007888287947478784+0j),(-0.018078914059992682+0j),(-0.005316016389009774+0j),(-0.03140138274100114+0j),(-0.008558969748394447+0j),(-0.004840199673664747+0j),(0.023664397764980884+0j)
383,(-0.05179749313117915+0j),(0.038729478427727705+0j),(-0.01263757473720709+0j),(-0.06688621073500473+0j),(-0.015757891762516435+0j),(0.030919461023474263+0j),(-0.026327148063608544+0j),(0.0005063946376445031+0j),(0.03818530477470009+0j)
384,(-0.031504142312750893+0j),(0.003345215005988515+0j),(0.012790115340758133+0j),(0.0014161491955935318+0j),(0.01640147929849158+0j),(0.0172875524103732+0j),(-0.009130031878617684+0j),(0.0010553328607883594+0j),(-2.856525945067033e-05+0j)
385,(0.02650933367603124+0j),(-0.0175261473328492+0j),(-0.025224268372459682+0j),(0.006556695330426997+0j),(0.011724583421590145+0j),(-0.02950253334968328+0j),(-0.008594574031389138+0j),(-0.006130701689535535+0j),(0.00021858878348741728+0j)
386,(-0.014150840504002558+0j),(-0.018325609699795898+0j),(-0.04068829749114152+0j),(-0.0090959546627151+0j),(0.008802109093906796+0j),(-0.025670681079861823+0j),(-0.016943601169899947+0j),(0.022359863404084888+0j),(0.028342221723601787+0j)
387,(0.019968647938722193+0j),(0.0012767423738700018+0j),(0.006792246040714114+0j),(-0.0030931436898350194+0j),(0.0048836464967745965+0j),(-0.004739923199737158+0j),(-0.0017546019793543998+0j),(0.005377013052531641+0j),(-0.003766899318856112+0j)
388,(0.025000601395352873+0j),(0.006111901542965342+0j),(0.009062695030908787+0j),(0.014624557915563078+0j),(0.028192943226709757+0j),(0.015854452752492348+0j),(-0.0175593476629379+0j),(-0.03368109610210553+0j),(-0.054357905593812886+0j)
389,(-0.03992010245590563+0j),(0.016926905954831987+0j),(-0.028284597469286462+0j),(-0.021745022320760973+0j),(0.0023017019676735556+0j),(0.009414293355017872+0j),(-0.03932651403317049+0j),(-0.007230903939852951+0j),(0.0022370736431782494+0j)
390,(0.00461562646779249+0j),(0.0010654458278276785+0j),(0.03064343514528187+0j),(0.007932105899150653+0j),(0.01144208987852939+0j),(0.016037253916788407+0j),(-0.017151164439211688+0j),(0.04760436278633117+0j),(0.006531835380624673+0j)
391,(-0.04011900572299709+0j),(-0.008447614938600004+0j),(-0.0031861879102603554+0j),(-0.01534616319525554+0j),(-0.011609811779963574+0j),(-0.00582760049555051+0j),(0.004784934597128546+0j),(0.008984376549813822+0j),(0.02495450692520965+0j)
392,(0.010130249337532137+0j),(0.0009507226594662353+0j),(0.03270304843854666+0j),(0.03695381880705745+0j),(0.0018484637932463272+0j),(0.004729341321355173+0j),(-0.01408694698892152+0j),(0.0034191066799698915+0j),(-0.04041842994428822+0j)
393,(-0.01389195396533302+0j),(-0.004476678694658255+0j),(-0.05083337091730157+0j),(0.0005908896781766208+0j),(0.02160102629547153+0j),(-0.015199474630328056+0j),(-0.00716209562954737+0j),(-0.007453801668385245+0j),(-0.01792233950965622+0j)
394,(0.03015936573280412+0j),(-0.0014001111359119337+0j),(0.0035597554277545973+0j),(0.0012331693205664283+0j),(0.007024000251966442+0j),(0.012766798280213333+0j),(-0.0001536260705749025+0j),(0.021336084154235695+0j),(-0.01597121837381623+0j)
395,(-0.017073584882231284+0j),(-0.033355437441639026+0j),(-0.03950912804802089+0j),(-0.018996713296657183+0j),(-0.00011936012152662192+0j),(-0.008338114187834944+0j),(-0.0105776963443819+0j),(0.04479757222217221+0j),(0.009486503821805652+0j)
396,(-0.005640850774172128+0j),(0.006136621061062239+0j),(-0.003094364830164388+0j),(-0.009839877458490348+0j),(0.0045164731425854565+0j),(0.002190618294484766+0j),(-0.002405760753926177+0j),(0.0048100282153868195+0j),(-0.0008683916506682717+0j)
397,(-0.032808392161690236+0j),(0.02991828228290808+0j),(0.010041002482285325+0j),(-0.005971087724863938+0j),(0.03761816924098208+0j),(0.002833873712087341+0j),(-0.027888557109991198+0j),(0.06564825877930786+0j),(-0.05291324874163302+0j)
398,(0.0016028005041890366+0j),(-0.01017114077075759+0j),(-0.021180219711916685+0j),(0.006340108750133588+0j),(-0.0012093418727724629+0j),(0.00369278115557061+0j),(0.0001921928211167193+0j),(-0.006298572223993864+0j),(-0.007600302061005678+0j)
399,(-0.02503129143022584+0j),(0.008411552283885241+0j),(0.005852083721354707+0j),(-0.021281561378483218+0j),(0.005741367110699512+0j),(0.004663340961742204+0j),(0.009733823230095012+0j),(-0.0035677719734553133+0j),(-0.006925105308538112+0j)
400,(-0.0068723633335222+0j),(0.008306507505569296+0j),(0.0049778390312803815+0j),(-0.020695768596427487+0j),(0.00521691770584251+0j),(0.0021004538491434326+0j),(-0.032802696925371536+0j),(-0.011292080745259373+0j),(0.014030140440046152+0j)
401,(0.026020524025447217+0j),(0.005132621549686924+0j),(0.020747978994741914+0j),(0.015443574621401338+0j),(-0.011665952206801137+0j),(0.008525747208633515+0j),(0.035163533104417256+0j),(0.004601038597528883+0j),(-0.015599072505394058+0j)
402,(0.0004670115586701336+0j),(0.0027144003178620965+0j),(-0.010496973290680485+0j),(-0.001247533693342871+0j),(0.018265792429361452+0j),(-1.282102796965014e-06+0j),(0.0093833541883629+0j),(-0.0027253167155597744+0j),(-0.016726094550488447+0j)
403,(0.021287638057086368+0j),(-0.0009416425398629509+0j),(0.015557123509060636+0j),(0.05723318897599971+0j),(-0.0069620509904567435+0j),(-0.0016056194839272184+0j),(-0.017802560282039158+0j),(0.01702376891974495+0j),(-0.030175516333823534+0j)
404,(-0.02471102154279901+0j),(-0.0014911792563457287+0j),(-0.012404368166784+0j),(-0.010133813924367473+0j),(0.0038617483569781987+0j),(-0.01734961604505411+0j),(-0.014189584682577127+0j),(0.011643831012252566+0j),(0.017044129971572647+0j)
405,(-0.018734085895625897+0j),(-0.025818442482551707+0j),(-0.02608848257298792+0j),(-0.0053379680756604755+0j),(0.011255955632457092+0j),(-0.013764743292312195+0j),(0.015558677735726755+0j),(-0.005914172747746978+0j),(0.0030050748180548655+0j)
406,(-0.023802526505032392+0j),(-0.0035339852159095675+0j),(-0.019497170789839143+0j),(-0.010309105130999852+0j),(-0.007348616161038052+0j),(0.0157762546478565+0j),(-0.008875718491665536+0j),(0.025655783292780204+0j),(-0.0005863623769795611+0j)
407,(-0.021860776400064272+0j),(-0.023777821895034443+0j),(-0.005826510665845145+0j),(0.010047744813851185+0j),(0.010269635486668554+0j),(-0.02456966478402244+0j),(-0.007754191592070023+0j),(0.0007542210782157103+0j),(0.015713402571732985+0j)
408,(-0.006318659699013186+0j),(-0.009606556500651725+0j),(0.005414850161476297+0j),(0.005911778578838102+0j),(-0.005236817408447816+0j),(0.0118134840062614+0j),(-0.004295020873251236+0j),(-0.001737221361955498+0j),(0.0077086325531477195+0j)
409,(-0.012698096108533528+0j),(-0.021315855402431184+0j),(-0.01244694086015426+0j),(0.014482542459962956+0j),(-0.004407146845712938+0j),(0.0016996165454542954+0j),(0.010539202409592299+0j),(0.016630527468884652+0j),(0.017723456610832748+0j)
410,(0.018949215148771337+0j),(0.019573071121797205+0j),(0.024789866539862888+0j),(0.016618716117219455+0j),(0.010983056557070832+0j),(0.003626956488624677+0j),(-0.019167502535384486+0j),(0.04328611203086423+0j),(-0.012149246036850764+0j)
411,(-0.0038557222444683395+0j),(-0.0004886580937576179+0j),(0.004206663528823208+0j),(0.0022007181577714525+0j),(0.0005089873315504691+0j),(0.008441603255253761+0j),(0.011028583169550698+0j),(0.0012999547852861858+0j),(-0.027328778068404665+0j)
412,(-0.01306846193667453+0j),(-0.019805301613266896+0j),(-0.009525144730838412+0j),(0.018205790762189537+0j),(0.01826513579219368+0j),(0.00015792027597577826+0j),(-0.019521333424635037+0j),(0.0353619506061226+0j),(-0.0015103805642160174+0j)
413,(-0.03126514020356001+0j),(-0.011561633681281812+0j),(-0.038562328262856056+0j),(-0.03740092538191587+0j),(-0.014808471524636619+0j),(-0.023947809709894324+0j),(0.012198635431395204+0j),(0.0032298827797140077+0j),(0.019539711825780175+0j)
414,(0.015752707990370513+0j),(0.004462432701089542+0j),(-0.0004317743531172383+0j),(-0.0030035220523360424+0j),(0.007965260528289676+0j),(-0.00708421851180229+0j),(-0.0021965315186276775+0j),(0.026401821598766348+0j),(0.0072744691190389675+0j)
415,(0.0280789312824159+0j),(0.0034065586853790557+0j),(-0.0027315748581222244+0j),(0.03060527734607859+0j),(0.038997337374612+0j),(0.0010233329088412577+0j),(0.014665243206190674+0j),(-0.004274244214017176+0j),(-0.05543414530434151+0j)
416,(0.012462524115524454+0j),(-0.012828559979618308+0j),(-0.006232583949550351+0j),(0.007368673477667371+0j),(-0.004398302894021965+0j),(-0.006184542206736666+0j),(-0.016486409691758568+0j),(0.038176713140720055+0j),(-0.0024429091357667924+0j)
417,(-0.023524493158706004+0j),(-0.008421576472209619+0j),(-0.06351575933359047+0j),(0.006267682381843616+0j),(0.05146386286869766+0j),(0.014370982025507463+0j),(-0.017319947288774094+0j),(0.0283290182704142+0j),(-0.014590440205249241+0j)
418,(-0.02470226764796141+0j),(0.004161889764312833+0j),(-0.0056858771462121906+0j),(-0.026360289536235853+0j),(-0.005135583802694942+0j),(-0.0033947913113535656+0j),(0.00015399839601301182+0j),(-0.008777700964842336+0j),(-0.019949534934837917+0j)
419,(0.08061997782053235+0j),(-0.022652440576374153+0j),(-0.0794414897348164+0j),(0.04407352468909277+0j),(0.008201550422167407+0j),(0.021304080475560847+0j),(0.03367821910469678+0j),(0.08236426752048776+0j),(-0.03130030016190237+0j)
420,(0.0010107210875180672+0j),(0.0011158342729488935+0j),(-0.02827519505724441+0j),(-0.011586785695260154+0j),(0.006444023069319737+0j),(0.003255273280757981+0j),(0.010702062356985427+0j),(-0.0007493512417837559+0j),(-0.010125726754922806+0j)
421,(0.012326978515798882+0j),(-0.06770933289509752+0j),(0.008132096651609355+0j),(0.06968779791604122+0j),(-0.045902503569021445+0j),(-0.027554352317541487+0j),(0.0013362390904692685+0j),(-0.06120304966550227+0j),(0.06914540501816946+0j)
422,(0.03562708277319238+0j),(0.028206203599003932+0j),(0.025091355270476998+0j),(0.03259089024641507+0j),(0.021626911504529573+0j),(0.029285142482966302+0j),(-0.014358845006764804+0j),(0.06502678861181646+0j),(-0.03592956315681348+0j)
423,(0.019395691400389256+0j),(0.007503270611226302+0j),(0.0245998844162856+0j),(0.005504470987946501+0j),(0.03687364782375238+0j),(-0.026861987563131056+0j),(-0.012635208268258933+0j),(0.05056350986939025+0j),(-0.006343241255743616+0j)
424,(-0.02326604593116844+0j),(-0.002127818810083135+0j),(-0.018277635251619906+0j),(0.024226584967313027+0j),(0.0326169586164022+0j),(-0.000948961154840622+0j),(-0.02414940540723232+0j),(0.05410068262671869+0j),(-0.027412177679626767+0j)
425,(-0.025231062598949187+0j),(0.006509706780140799+0j),(-0.0039200252291316275+0j),(0.0008359270914738912+0j),(0.009654198575932582+0j),(0.0019675818027942125+0j),(-0.008880986602114851+0j),(-0.007581581623125497+0j),(0.0036112724004330947+0j)
426,(0.058240072948224426+0j),(0.03891446755782805+0j),(-0.01286574643513682+0j),(-0.006916352075613674+0j),(0.020422535033397256+0j),(-0.008050964802348242+0j),(0.022753928469825564+0j),(-0.008045663905006191+0j),(-0.04688210253503926+0j)
427,(-0.01651638387372977+0j),(0.02380238033989443+0j),(0.013818731497666627+0j),(-0.027990146306804856+0j),(-0.007218066526968378+0j),(-0.06844072178471836+0j),(-0.0369529810406305+0j),(-0.00373237160717913+0j),(0.048461129249761245+0j)
428,(0.00876726992309211+0j),(-0.007898986151491899+0j),(-0.03243448002860929+0j),(-0.03635422285839388+0j),(-0.025030879940683076+0j),(-0.013219001751516546+0j),(-0.00690710951001828+0j),(0.04599433671591202+0j),(-0.01586698610925617+0j)
429,(0.0870069280592003+0j),(0.022833185764801152+0j),(0.06143066318374879+0j),(0.028900770612779493+0j),(-0.03028028691997228+0j),(-0.022316910580049813+0j),(0.014881801305530521+0j),(0.04006612851039474+0j),(0.00511805368105323+0j)
430,(0.13795645961031192+0j),(0.05340047331256836+0j),(0.01695333297504022+0j),(0.05204855701181554+0j),(0.07774136103759277+0j),(-0.0047516485217181555+0j),(0.05793891709263813+0j),(0.05103586674740564+0j),(-0.051991517252202794+0j)
431,(0.09752314196425436+0j),(0.02972562220674171+0j),(-0.03962027158965885+0j),(-0.04400733420582944+0j),(-0.027026381933556186+0j),(-0.03934595881194891+0j),(0.0635899359549653+0j),(0.08332239818726044+0j),(-0.10952661816103748+0j)
432,(-0.03838490559123327+0j),(0.006195849928626882+0j),(0.02425260233489447+0j),(0.02163024356389829+0j),(0.013973130067192661+0j),(0.01423188869719829+0j),(-0.0467132232613888+0j),(0.017448712653605376+0j),(-0.007846780522569876+0j)
433,(0.05633870735033891+0j),(0.030761275502895577+0j),(-0.010132501175859086+0j),(-0.0004436170696933353+0j),(0.06509391447153771+0j),(0.006189634459577276+0j),(-0.015782640589488233+0j),(0.07635434463657995+0j),(-0.016137597129602114+0j)
434,(0.04337404258468455+0j),(0.002351945292248352+0j),(-0.04512665075702718+0j),(0.017973249519706254+0j),(0.01724530886657789+0j),(-0.030666576268422237+0j),(0.038013801968510334+0j),(-0.05726322732519354+0j),(0.003553452061748781+0j)
435,(-0.07582425462757064+0j),(0.02181523004629516+0j),(0.053097923055531286+0j),(-0.017541042190280062+0j),(-0.032138255506842635+0j),(-0.0346296582383877+0j),(-0.07817011893330356+0j),(0.05479076705825959+0j),(-0.059267878315634716+0j)
436,(-0.15886066732167803+0j),(0.018839293083960595+0j),(0.29610516576814927+0j),(-0.10940319933213816+0j),(-0.21283094430165794+0j),(-0.19342982267797+0j),(-0.21271521253115813+0j),(-0.06984128812473306+0j),(-0.07161433958287784+0j)
437,(-0.05192883421555284+0j),(0.01944147101652951+0j),(0.009664434625313629+0j),(-0.05918509469560953+0j),(0.019111233371869894+0j),(0.0893421760388933+0j),(0.0010792487768186002+0j),(0.09236390512558837+0j),(-0.06512857296245944+0j)
438,(-0.01427323285903835+0j),(0.03031283241199338+0j),(-0.011706881391325356+0j),(-0.035682747810041944+0j),(-0.0029944495649617607+0j),(1.5205233398061731e-05+0j),(0.016847343166135675+0j),(-0.012489514936971723+0j),(-0.03166309414876248+0j)
439,(-0.08370284816308084+0j),(-0.038510518352129514+0j),(0.05560928187733921+0j),(-0.03913038231479168+0j),(-0.0779274557603793+0j),(-0.06615881091164656+0j),(-0.07716872856104465+0j),(-0.004151007781674591+0j),(0.012165608770434341+0j)
440,(-0.020706725672284945+0j),(0.01267902946497878+0j),(0.045319711603022235+0j),(-0.030609321213393093+0j),(-0.06474387443423496+0j),(0.010447709214970307+0j),(-0.060719381694049654+0j),(0.04992224193205663+0j),(0.010913255479897183+0j)
441,(-0.04236661316329252+0j),(-0.0020814742014630557+0j),(-0.01203269263556784+0j),(-0.037130162828316486+0j),(0.0354720407773786+0j),(0.058601404785699106+0j),(-0.026781054274251332+0j),(-0.004020490533289789+0j),(0.04415639534693249+0j)
442,(0.03531294539635894+0j),(-0.006231838813600127+0j),(-0.03166799997941427+0j),(0.013621751327173455+0j),(0.013217541664784269+0j),(0.02555024414610582+0j),(0.020757176503071822+0j),(0.007891827902185953+0j),(-0.02830718330346146+0j)
443,(-0.04403991004170046+0j),(-0.0028837970137645004+0j),(-0.04522537789389817+0j),(0.011461013886720512+0j),(0.034010458999901606+0j),(0.029727195565077278+0j),(-0.036456938477060524+0j),(0.012570685827307157+0j),(0.027050863119297334+0j)
